dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.135566,15.142577,4.791547,6.181355,3.987971,-0.000000,0.770960
0.020000,4.224671,15.229421,4.915971,6.261114,3.987971,-0.000000,0.773999
0.020000,4.314544,15.317475,5.041792,6.320934,2.990978,-49.849633,0.776209
0.020000,4.404971,15.406389,5.168609,6.360813,1.993985,-49.849633,0.777563
0.020000,4.495743,15.495805,5.296025,6.380753,0.996993,-49.849633,0.778044
0.020000,4.586524,15.585238,5.423459,6.362663,-0.904525,-95.075877,0.777645
0.020000,4.676979,15.674202,5.550332,6.324632,-1.901518,-49.849633,0.776373
0.020000,4.766901,15.762339,5.676245,6.266662,-2.898510,-49.849633,0.774243
0.020000,4.856074,15.849298,5.800799,6.188752,-3.895503,-49.849633,0.771281
0.020000,4.944406,15.934860,5.923777,6.108993,-3.987971,-4.623390,0.767517
0.020000,5.031942,16.018950,6.045159,6.029233,-3.987971,0.000000,0.762974
0.020000,5.118736,16.101508,6.164946,5.949474,-3.987971,0.000000,0.757677
0.020000,5.204833,16.182480,6.283138,5.869714,-3.987971,0.000000,0.751646
0.020000,5.290277,16.261815,6.399735,5.789955,-3.987971,0.000000,0.744903
0.020000,5.375105,16.339465,6.514736,5.710195,-3.987971,-0.000000,0.737469
0.020000,5.459349,16.415386,6.628142,5.630436,-3.987971,0.000000,0.729365
0.020000,5.543035,16.489535,6.739954,5.550677,-3.987971,0.000000,0.720609
0.020000,5.626187,16.561876,6.850169,5.470917,-3.987971,0.000000,0.711224
0.020000,5.708823,16.632372,6.958790,5.391158,-3.987971,0.000000,0.701229
0.020000,5.790956,16.700992,7.065816,5.311398,-3.987971,-0.000000,0.690646
0.020000,5.872594,16.767705,7.171246,5.231639,-3.987971,0.000000,0.679497
0.020000,5.953742,16.832486,7.275081,5.151880,-3.987971,-0.000000,0.667806
0.020000,6.034400,16.895313,7.377321,5.072120,-3.987971,0.000000,0.655596
0.020000,6.114563,16.956166,7.477966,4.992361,-3.987971,0.000000,0.642894
0.020000,6.194224,17.015028,7.577016,4.912601,-3.987971,0.000000,0.629726
0.020000,6.273371,17.071888,7.674470,4.832842,-3.987971,0.000000,0.616120
0.020000,6.351987,17.126736,7.770329,4.753083,-3.987971,-0.000000,0.602105
0.020000,6.430053,17.179569,7.864593,4.673323,-3.987971,0.000000,0.587713
0.020000,6.507546,17.230383,7.957262,4.593564,-3.987971,0.000000,0.572977
0.020000,6.584441,17.279184,8.048336,4.513804,-3.987971,-0.000000,0.557928
0.020000,6.660708,17.325976,8.137815,4.434045,-3.987971,0.000000,0.542604
0.020000,6.736317,17.370772,8.225698,4.354285,-3.987971,0.000000,0.527038
0.020000,6.811233,17.413586,8.311986,4.274526,-3.987971,0.000000,0.511268
0.020000,6.885422,17.454437,8.396679,4.194767,-3.987971,0.000000,0.495332
0.020000,6.958845,17.493349,8.479777,4.115007,-3.987971,-0.000000,0.479266
